Date,Open,High,Low,Close,Volume
2023-06-06,2471.5301638304895,2503.4353226402673,2422.498902252936,2430.238037109375,6473608
2023-06-07,2449.560977611278,2463.4913714270983,2431.586212997742,2436.1298828125,2522516
2023-06-08,2446.5650056413206,2472.428595324482,2365.7285494186744,2425.744140625,3781621
2023-06-09,2444.5179140806367,2455.452513370603,2424.5959328320673,2447.71337890625,1948506
2023-06-12,2456.5508849164075,2501.487791347805,2429.1893994086176,2481.316162109375,2804898
2023-06-13,2495.496506108844,2501.4880943588055,2438.7760885828748,2459.09765625,2210990
2023-06-14,2466.437203143605,2481.3164602286706,2448.91200256844,2453.705078125,1364403
2023-06-15,2465.538237256785,2523.4569159772764,2459.4466924927165,2482.164794921875,3744029
2023-06-16,2495.695734756022,2523.356846849187,2483.9122311926294,2506.081298828125,7999982
2023-06-19,2500.4894581550025,2518.0648809393283,2346.7053620863644,2398.033203125,11475674
2023-06-20,2431.5859358705234,2431.5859358705234,2386.6490294581317,2411.414306640625,2479711
2023-06-21,2423.297567369619,2436.5789687046,2389.744822932026,2402.57666015625,7418013
2023-06-22,2421.6999662144985,2446.514978789602,2356.6911426830225,2393.888916015625,8459191
2023-06-23,2388.9461400339724,2388.9461400339724,2160.2671888565214,2230.418701171875,15213238
2023-06-26,2206.951721956678,2333.1744209768253,2170.003593222808,2292.3818359375,7847341
2023-06-27,2325.684928611005,2340.5641861473773,2267.816219158336,2281.247314453125,3361053
2023-06-28,2296.775331266913,2415.2091480420095,2290.634051270032,2398.63232421875,28353193
2023-06-30,2434.5318449221827,2434.5318449221827,2346.7052032044726,2384.701904296875,5125497
2023-07-03,2401.6281784847583,2414.4602602425675,2369.8727134773503,2382.155517578125,2662358
2023-07-04,2393.639549780016,2410.615716799732,2369.7231750030865,2384.3525390625,2308684
2023-07-05,2387.647900491283,2408.6684378771934,2370.6717339047705,2395.786376953125,2198481
2023-07-06,2396.985316956829,2425.409843645218,2387.843669930884,2400.73193359375,2476366
2023-07-07,2394.0345637079167,2408.9784884808664,2367.1455048472467,2378.640869140625,1823645
2023-07-10,2391.8354039972173,2461.7071265607515,2354.050594061171,2409.2783203125,3771285
2023-07-11,2422.7728506374015,2443.9642549216956,2387.0372634645137,2421.923095703125,2247776
2023-07-12,2428.9203241813325,2431.0195752143118,2379.4903080249924,2386.937255859375,1445282
2023-07-13,2396.0337631474745,2404.7302073467013,2354.6005205573088,2361.097900390625,1247741
2023-07-14,2374.042679757916,2384.0386489358443,2339.0567876351683,2375.142333984375,1353535
2023-07-17,2398.93244217032,2458.5085135241566,2390.336055472526,2407.5791015625,3090373
2023-07-18,2414.026400704997,2508.9881017679263,2404.2303027342755,2415.925537109375,5978272
2023-07-19,2427.670876336749,2442.015189248646,2415.9256129418777,2422.77294921875,1637260
2023-07-20,2427.97090110063,2432.918857068756,2399.0326189430725,2418.774658203125,1564275
2023-07-21,2409.0284187441553,2456.8592258369313,2394.3343937951104,2415.325927734375,2280563
2023-07-24,2429.020389508394,2438.4165024517506,2411.0776745342523,2417.22509765625,1113193
2023-07-25,2427.0211962351677,2478.000636518526,2415.026033815554,2465.655517578125,3017555
2023-07-26,2471.453172079069,2504.989695057169,2445.0138843215623,2469.75390625,4021773
2023-07-27,2469.753922748048,2483.998177892907,2414.0263982339516,2427.4208984375,2243944
2023-07-28,2436.017641321218,2480.6495452164354,2430.120117237735,2462.20703125,2339800
2023-07-31,2476.0014886289264,2516.9849609881458,2466.005519760824,2491.1953125,3359974
2023-08-01,2503.840278811903,2512.986492414431,2454.2601772078483,2480.099853515625,1575727
2023-08-02,2491.9950895514567,2512.98662460183,2450.01201945071,2472.552978515625,2506971
2023-08-03,2468.904183298102,2548.971989284265,2461.007465732494,2531.5791015625,4720470
2023-08-04,2544.273979694304,2556.8687539184766,2500.9913861141827,2540.775390625,3294056
2023-08-07,2549.921693630042,2567.9644666984723,2515.3855715150858,2549.471923828125,4684333
2023-08-08,2562.216684037512,2562.216684037512,2460.3078316706387,2473.552490234375,6127920
2023-08-09,2487.346914567022,2515.885209346294,2471.0034084838353,2506.08935546875,5781400
2023-08-10,2508.988281746939,2576.4610741843567,2508.988281746939,2551.37109375,8140756
2023-08-11,2549.022114424636,2567.114671823804,2517.184855658019,2538.476318359375,7157372
2023-08-14,2479.0003355939534,2483.9482914876035,2399.082611486777,2455.010009765625,9786919
2023-08-16,2449.0124291946286,2464.0063828427587,2419.0245218983678,2444.114501953125,7084828
2023-08-17,2453.960415625858,2486.1974163704785,2441.065712944897,2478.700439453125,7769452
2023-08-18,2476.501211514981,2664.8751902786894,2460.307791251154,2576.36083984375,14679923
2023-08-21,2586.956653906028,2653.9296430141053,2579.4596775133327,2638.685791015625,10479200
2023-08-22,2667.7742223487107,2719.9031018585924,2653.0301684154456,2696.96240234375,10291468
2023-08-23,2718.9035082514088,2721.302443141807,2487.8467875108236,2529.280029296875,5251316
2023-08-24,2578.960013159012,2611.946711001743,2530.0798221543946,2538.5263671875,4558367
2023-08-25,2547.9724299864456,2547.9724299864456,2484.9978269699113,2494.743896484375,2808721
2023-08-28,2548.972159505804,2580.9592611152884,2454.6600919872017,2471.453369140625,4457038
2023-08-29,2471.1036888593653,2535.6274759947087,2444.014514213768,2505.439697265625,4802150
2023-08-30,2515.985488637761,2541.9750089812583,2491.39530638818,2512.087158203125,6484593
2023-08-31,2448.962479659912,2488.9463573466946,2382.7892108967303,2418.27490234375,6230369
2023-09-01,2380.040283376705,2464.556252369735,2379.040686449625,2449.0625,6764397
2023-09-04,2453.010841558808,2479.000361477524,2449.062482533446,2469.604248046875,5998454
2023-09-05,2480.9994863752395,2500.3915684665258,2463.0067423161117,2493.044677734375,6489319
2023-09-06,2493.04468875554,2502.990629068195,2470.0039314806354,2495.49365234375,7416248
2023-09-07,2496.9931605601837,2518.9842932792885,2483.998400317076,2508.488525390625,4298988
2023-09-08,2512.7866410858524,2537.5766920776327,2505.0897940551104,2518.284423828125,5640973
2023-09-11,2563.9659377630223,2629.189632671029,2544.973597483296,2613.895751953125,9148241
2023-09-12,2621.392762844915,2625.541236280614,2528.9800810246106,2534.677734375,5658774
2023-09-13,2544.6737670818575,2565.9152011030183,2494.9938502031614,2517.884521484375,1780068
2023-09-14,2540.825585212641,2543.974217963762,2505.039965872525,2518.784423828125,1218481
2023-09-15,2518.7842860738515,2556.9688383700764,2513.1864458866503,2539.026123046875,1547001
2023-09-18,2550.9712362933396,2553.9700269316154,2489.995826648397,2501.441162109375,861677
2023-09-20,2501.3911123522544,2532.628514570739,2457.908648464124,2469.30419921875,1203019
2023-09-21,2478.800315356728,2502.790639736581,2460.00784578407,2478.25048828125,1279908
2023-09-22,2488.946200633182,2496.993004319434,2459.00832290865,2463.90625,865589
2023-09-25,2478.9503295745926,2487.9967304967345,2423.022930785088,2481.099609375,1216898
2023-09-26,2489.9959559040076,2497.992731354522,2451.611531358425,2456.959228515625,698863
2023-09-27,2459.0084152960444,2496.9930981339508,2444.1145188528044,2482.299072265625,1077373
2023-09-28,2488.94622271223,2509.9877860151437,2445.713657301973,2474.252197265625,2225560
2023-09-29,2461.0574929485897,2478.550437962888,2404.080472044876,2412.9267578125,1689201
2023-10-03,2417.0252010190857,2423.922321717768,2371.043745581998,2386.28759765625,2019899
2023-10-04,2401.2315941427582,2501.741109980899,2391.285653921409,2463.956298828125,2857377
2023-10-05,2476.9511348580363,2485.497737317824,2445.4138032776737,2465.35595703125,1132455
2023-10-06,2465.3558111240113,2513.9360720522477,2465.055883257833,2477.10107421875,1510035
2023-10-09,2439.0164289662353,2458.708439031004,2410.328046827411,2441.615478515625,1408224
2023-10-10,2442.0152117108537,2516.9349500975522,2442.0152117108537,2497.29296875,1771910
2023-10-11,2532.878467816156,2536.9769126915253,2481.499285168129,2487.596923828125,1627836
2023-10-12,2498.8922483675806,2520.7335387360818,2489.6459768365767,2505.33984375,1804818
2023-10-13,2487.8965529454854,2493.9941914713754,2421.3735764588405,2453.560546875,2278682
2023-10-16,2453.5606429192812,2463.706453933397,2420.873872788438,2428.370849609375,803856
2023-10-17,2458.9582279350834,2461.0074502906787,2422.522971478253,2427.4208984375,707543
2023-10-18,2439.016465427067,2440.765760023173,2400.0822145107627,2405.380126953125,776977
2023-10-19,2399.032625021965,2413.726651041781,2381.589707452645,2401.231689453125,1168822
2023-10-20,2397.083471866538,2442.9648734337234,2381.0899209526997,2392.78515625,1240350
2023-10-23,2396.8334465155613,2411.3776299209826,2300.8721460818792,2307.71923828125,1483549
2023-10-25,2319.0646893691846,2347.103429788317,2234.3988850786723,2256.090087890625,1540819
2023-10-26,2248.093352874631,2248.093352874631,2166.1764384691646,2202.311767578125,2226073
2023-10-27,2221.104380725099,2274.083018069127,2211.108411414905,2260.788330078125,1244293
2023-10-30,2259.139031930023,2304.070863961082,2249.0930342353295,2298.17333984375,996448
2023-10-31,2319.0647317139496,2319.0647317139496,2275.0824695607544,2293.724853515625,1155280
2023-11-01,2298.0732677307496,2311.3179266248044,2206.110353145613,2216.40625,1666579
2023-11-02,2246.0941542135993,2297.0235656442255,2203.311359610614,2214.406982421875,2340997
2023-11-03,2214.4069886492416,2278.081260279504,2214.10706078065,2228.951171875,1853300
2023-11-06,2253.0414734246574,2259.089083718277,2232.0999663464213,2245.0947265625,770061
2023-11-07,2256.0900747523833,2259.088865281518,2225.752212949091,2232.44970703125,641554
2023-11-08,2244.395064902097,2297.0737749891837,2234.099167580864,2259.0390625,1169180
2023-11-09,2268.0852668322163,2271.6839131315983,2209.2091096159465,2213.757080078125,1267890
2023-11-10,2219.354976782782,2236.0982245526784,2197.613744603962,2204.211181640625,1072597
2023-11-13,2214.606920231474,2240.996180634951,2194.6650109904385,2212.757568359375,853633
2023-11-15,2239.097142608893,2249.09311199554,2219.6050023049315,2224.5029296875,696475
2023-11-16,2225.1027378414997,2231.900045687374,2195.2148876320334,2205.0107421875,1307584
2023-11-17,2205.0106905512266,2237.0478198079154,2200.1127633881915,2207.90966796875,916518
2023-11-20,2210.108648563569,2217.6056249833914,2141.1364655012057,2148.9833984375,1577213
2023-11-21,2159.129276003787,2231.650078966893,2157.4800387570563,2195.764404296875,1839502
2023-11-22,2204.261070110589,2224.1031667658144,2152.6319863506433,2171.774169921875,1247205
2023-11-23,2189.1171004051257,2189.1171004051257,2159.729050646704,2174.373046875,729114
2023-11-24,2178.121749102046,2251.0422976304503,2160.028946731257,2224.552978515625,1946259
2023-11-28,2300.072567740838,2511.3872640485097,2274.0830472013936,2422.523193359375,11972275
2023-11-29,2467.70482341961,2476.6511668850126,2389.0365960323434,2395.634033203125,4561574
2023-11-30,2399.0826374277467,2408.0289810561867,2342.105612969381,2357.599365234375,2983879
2023-12-01,2369.044664808565,2402.3813192066173,2353.1511716362284,2361.74755859375,1792983
2023-12-04,2548.9221298418865,2593.954020117103,2486.447322035598,2530.1796875,5681516
2023-12-05,2530.1796611910963,2998.690686211977,2530.1796611910963,2958.1572265625,22879079
2023-12-06,3078.758369305336,3153.2783650071906,2843.703262200741,2882.787353515625,19355777
2023-12-07,2898.831001729613,2944.7124016918283,2851.89997621695,2885.986083984375,6325887
2023-12-08,2901.5297836604686,2925.8200363924957,2758.887359222169,2821.01220703125,6959428
2023-12-11,2835.9064835782806,2918.7229417671383,2809.9169637234963,2854.64892578125,5064123
2023-12-12,2867.9436268670306,2894.7826578005815,2839.405085932104,2856.498046875,2017772
2023-12-13,2858.8471311428425,2897.931467510666,2803.8693016977877,2873.89111328125,2805832
2023-12-14,2899.7806661240065,2931.767767893371,2885.836337754868,2892.883544921875,3224681
2023-12-15,2910.8761429673373,2998.7906397474935,2892.733313171541,2990.593994140625,4921484
2023-12-18,2992.7431541164274,3026.5295788693124,2959.906541672678,2979.398681640625,2315922
2023-12-19,2987.5953356762716,2993.143147413689,2913.8250338663406,2940.064453125,1741493
2023-12-20,2944.8125728668338,2966.803705454434,2765.084995001547,2782.72802734375,3417739
2023-12-21,2748.8913935884343,2820.8123396049705,2723.9014718285393,2798.621337890625,2678577
2023-12-22,2814.8148075003724,2846.452195425786,2790.2746550954953,2807.218017578125,1513956
2023-12-26,2815.864500310687,2892.583563285073,2798.9714101195323,2864.294921875,2048484
2023-12-27,2879.538654084359,2893.6330675657146,2832.457787941122,2842.203857421875,1698325
2023-12-28,2853.8492534330785,2866.1943732145546,2798.971479241394,2808.767333984375,4102912
2023-12-29,2822.7615627450623,2862.1458266739332,2801.7202434242713,2847.801513671875,1507086
2024-01-01,2851.150186859371,2945.81196116681,2840.90431899308,2916.02392578125,2898619
2024-01-02,2920.822063572809,2947.0114528429467,2839.8547168413243,2931.2177734375,2671368
2024-01-03,3045.771815261561,3197.710547102637,2954.4087543898013,3001.78955078125,19725411
2024-01-04,3038.174593038314,3043.222605980402,2988.794605862681,2997.09130859375,2975620
2024-01-05,3008.7366868351614,3065.6636823613094,2979.8984622499033,3005.38818359375,3219949
2024-01-08,3018.782644900983,3025.7798232169785,2951.759623794325,2962.305419921875,1849061
2024-01-09,2989.4944966580288,3067.563114688509,2978.7988582907305,3013.385009765625,2885706
2024-01-10,3022.780889892671,3110.7454131435156,3018.8325311233743,3096.950927734375,3590297
2024-01-11,3118.742294977418,3127.738666982161,3063.764466059547,3079.657958984375,2008103
2024-01-12,3095.1020008731484,3123.740354829338,3066.9632013315168,3102.848876953125,1795933
2024-01-15,3125.739522617561,3128.7383133332155,3066.2134781033697,3088.254638671875,1407007
2024-01-16,3093.7523016234613,3103.2484718546157,3033.7764896372228,3055.267822265625,2515564
2024-01-17,3031.7772714905664,3043.7724337912214,2945.112272676774,2969.852294921875,2897218
2024-01-18,2974.3507013236135,2983.7968435273415,2883.937207586983,2917.723388671875,2552342
2024-01-19,2944.1628325948654,2948.261033467282,2901.8798348365294,2914.474609375,2014096
2024-01-23,3013.7344944407055,3013.7344944407055,2884.3367301432563,2895.38232421875,1827002
2024-01-24,2899.8305774439436,2927.919347665507,2870.0925699710183,2902.279541015625,5807940
2024-01-25,2902.279476470693,2925.170391164418,2803.269357924906,2892.43359375,2601969
2024-01-29,2927.8193285230413,3091.4532927153573,2921.871775759373,3063.41455078125,4402976
2024-01-30,3079.7579778323384,3128.6381674975078,3019.682107911748,3089.85400390625,3115506
2024-01-31,3091.5032520743407,3150.42943936962,3071.161357939888,3140.7333984375,2671051
2024-02-01,3155.627291539325,3235.6450705584016,3081.8072084074297,3152.228759765625,4686595
2024-02-02,3183.666161392428,3207.206717665739,3138.7343286490322,3156.17724609375,2708695
2024-02-05,3168.7220938864175,3228.0980506470914,3150.1795230459284,3172.170654296875,2191195
2024-02-06,3182.616400459712,3226.898590938681,3158.726132705813,3202.45849609375,2078891
2024-02-07,3218.7519974245083,3276.6285594324354,3208.7059999247135,3228.548095703125,2095911
2024-02-08,3244.2917132366424,3244.2917132366424,3144.8318242317846,3167.32275390625,1679004
2024-02-09,3183.1662048318944,3223.6498780792163,3119.9417027851514,3213.90380859375,1572789
2024-02-12,3227.698282315985,3240.6430129302735,3158.726098519205,3168.47216796875,1083138
2024-02-13,3178.7181251671127,3192.7124816930054,3090.8036270861057,3177.168701171875,1225207
2024-02-14,3182.7166265842743,3253.9379078795414,3168.572427635155,3205.9072265625,1741264
2024-02-15,3218.552243914741,3251.4388850009614,3182.766625332096,3192.5126953125,2035204
2024-02-16,3212.7043096317393,3250.988918197148,3191.362819043285,3222.300537109375,2193673
2024-02-19,3238.693858164248,3307.266301049669,3234.4956001195133,3257.486328125,1779444
2024-02-20,3265.6830065547288,3268.4819266268228,3208.8558263168984,3227.298583984375,1467630
2024-02-21,3236.694717489708,3298.669724433613,3203.708020245372,3221.900634765625,1657021
2024-02-22,3237.6942655815706,3272.6801560710287,3209.2057547544405,3261.734619140625,1138722
2024-02-23,3261.7346008783106,3318.611564910125,3223.799948639862,3271.98046875,1975035
